City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,jasper,37.2001,-94.3502,17.03,36,20,4.63,US,1680134940
366,maihar,24.2667,80.75,24.37,30,52,1.49,IN,1680135161
367,kumbhraj,24.3667,77.05,25.34,25,90,1.39,IN,1680135162
368,rurrenabaque,-14.4413,-67.5278,24.2,92,99,0.25,BO,1680135163
369,jining,35.405,116.5814,12.75,59,32,3.91,CN,1680135164
370,lazurne,46.084,32.5295,2.68,60,99,5.92,UA,1680135164
371,nizhniy kuranakh,58.8353,125.4869,-9.1,85,68,2.26,RU,1680135165
372,los llanos de aridane,28.6585,-17.9182,22.86,12,0,5.14,ES,1680135166
373,te anau,-45.4167,167.7167,10.46,56,49,0.33,NZ,1680135000
374,namyslow,51.0759,17.7228,7.22,87,87,4.55,PL,1680135167
375,puerto narino,-3.7703,-70.3831,23.68,96,100,1.43,CO,1680135167
376,great falls,47.5002,-111.3008,4.26,66,100,6.17,US,1680134983
377,nagornyy,52.7959,83.5498,1.82,93,71,4.56,RU,1680135168
378,constantine,36.365,6.6147,9.67,57,0,0.0,DZ,1680135169
379,antalya,36.7741,30.7178,8.38,32,0,8.23,TR,1680135170
380,columbus,39.9612,-82.9988,8.29,69,100,9.26,US,1680134975
381,sena madureira,-9.0656,-68.6569,23.58,95,87,0.77,BR,1680135171
382,saint anthony,45.0205,-93.218,-2.72,45,0,4.12,US,1680135172
383,yerofey pavlovich,53.9667,121.9667,-3.93,61,16,1.26,RU,1680135173
384,palmer,42.1584,-72.3287,8.23,36,40,6.69,US,1680135173
385,atherton,53.5237,-2.4935,11.53,94,100,3.42,GB,1680135174
386,ixtapa,20.7,-105.2,23.57,69,75,3.09,MX,1680135175
387,adrar,20.5022,-10.0711,27.89,8,0,3.54,MR,1680135176
388,hambantota,6.1241,81.1185,24.64,80,27,2.72,LK,1680135177
389,longyan,25.1072,117.0225,17.83,96,99,0.55,CN,1680135177
390,male,4.1748,73.5089,27.97,83,75,2.57,MV,1680135178
391,nyurba,63.2842,118.3319,-9.98,95,100,4.8,RU,1680135178
392,alugan,12.2188,125.4808,27.3,79,100,4.29,PH,1680135179
393,kabompo,-13.5927,24.2008,17.29,98,100,1.96,ZM,1680135180
394,tavda,58.0425,65.2726,-4.52,81,4,2.98,RU,1680135180
395,sabang,5.8933,95.3214,28.07,73,8,4.29,ID,1680135181
396,erzincan,39.75,39.5,-1.39,74,100,6.17,TR,1680135182
397,fairbanks,64.8378,-147.7164,1.38,37,75,3.6,US,1680134958
398,parian dakula,5.5567,120.7719,27.38,76,81,2.12,PH,1680135183
399,korla,41.7597,86.1469,10.7,21,90,0.81,CN,1680135184
400,hengshui,37.7322,115.7011,14.37,40,6,5.3,CN,1680135185
401,kagalnik,47.0769,39.323,6.51,97,100,6.34,RU,1680135185
402,shamary,57.3434,58.2199,-3.97,80,13,3.5,RU,1680135186
403,sangar,63.9242,127.4739,-17.66,94,100,0.72,RU,1680135187
404,broken hill,-31.95,141.4333,16.33,53,0,5.25,AU,1680135188
405,cangzhou,38.3167,116.8667,14.85,37,13,5.54,CN,1680135189
406,komatsu,36.4026,136.4509,12.13,52,0,1.04,JP,1680135165
407,egvekinot,66.3167,-179.1667,-5.83,78,100,2.29,RU,1680135190
408,port hawkesbury,45.6169,-61.3485,-0.05,94,100,2.57,CA,1680135190
409,slave lake,55.2834,-114.769,-1.01,100,100,2.06,CA,1680135191
410,kamaishi,39.2667,141.8833,9.43,61,3,2.1,JP,1680134986
411,srednekolymsk,67.45,153.6833,-15.04,87,98,4.23,RU,1680135192
412,muros,42.7762,-9.0603,15.61,83,4,8.53,ES,1680134896
413,synya,65.3718,58.0387,-19.51,100,86,1.68,RU,1680135194
414,makakilo city,21.3469,-158.0858,27.18,71,0,6.17,US,1680135194
415,igrim,63.1906,64.4162,-15.94,93,7,1.5,RU,1680135195
416,huarmey,-10.0681,-78.1522,25.63,77,86,2.65,PE,1680135196
417,dongfeng,42.6403,125.5118,8.89,55,98,2.87,CN,1680135197
418,ipora,-16.4419,-51.1178,24.29,68,64,0.71,BR,1680135197
419,bone,51.9669,12.1396,9.94,79,100,3.72,DE,1680135198
420,ravar,31.2656,56.8055,16.08,35,0,1.66,IR,1680135199
421,homer,59.6425,-151.5483,3.93,72,75,3.09,US,1680135199
422,kuznechnoye,61.12,29.8686,-6.68,91,89,3.35,RU,1680135200
423,constitucion,-35.3333,-72.4167,12.08,76,58,7.58,CL,1680135201
424,esplanada,-11.7961,-37.945,22.3,95,16,1.73,BR,1680135201
425,felsberg,51.1333,9.4167,11.73,76,100,2.06,DE,1680135202
426,emerald,-23.5333,148.1667,26.86,74,62,4.65,AU,1680135203
427,turinsk,58.0458,63.696,-3.95,78,5,2.66,RU,1680135204
428,bourail,-21.5667,165.4833,28.42,62,85,1.13,NC,1680135205
429,ngerengere,-6.75,38.1167,21.91,95,97,0.89,TZ,1680135205
430,youkounkoun,12.5333,-13.1333,28.56,43,18,4.4,GN,1680135206
431,namibe,-15.1961,12.1522,23.76,80,100,1.78,AO,1680135206
432,rio gallegos,-51.6226,-69.2181,5.08,49,77,4.64,AR,1680135102
433,sete lagoas,-19.4658,-44.2467,20.73,81,73,2.23,BR,1680135142
434,stornoway,58.2093,-6.3865,9.98,90,100,8.75,GB,1680135208
435,santo anastacio,-21.8383,-51.6103,24.61,77,52,0.73,BR,1680135209
436,asfi,32.2994,-9.2372,17.85,58,2,4.71,MA,1680135210
437,ust-ilimsk,58.0006,102.6619,3.91,89,94,5.02,RU,1680135211
438,hervey bay,-25.2986,152.8535,25.01,88,100,5.0,AU,1680135211
439,lesogorskiy,61.0455,28.9294,-8.54,89,78,2.41,RU,1680135212
440,hamilton,39.1834,-84.5333,11.69,45,0,4.63,US,1680135093
441,sampit,-2.5333,112.95,24.52,95,100,1.15,ID,1680135213
442,rio tercero,-32.173,-64.1141,17.11,52,39,3.82,AR,1680135214
443,bacolod,10.6667,122.95,28.15,71,91,3.93,PH,1680135215
444,marystown,47.1666,-55.1483,-0.08,100,53,2.49,CA,1680135216
445,tynda,55.1667,124.7167,-10.08,83,6,1.44,RU,1680135216
446,balaipungut,1.05,101.2833,23.46,96,51,0.7,ID,1680135217
447,beringovskiy,63.05,179.3167,-5.43,82,92,4.74,RU,1680135218
448,namtsy,62.7161,129.6658,-12.31,85,97,1.35,RU,1680135219
449,arlit,18.7369,7.3853,24.17,10,1,5.07,NE,1680135220
450,samarai,-10.6167,150.6667,29.03,69,19,2.81,PG,1680135221
451,westport,41.1415,-73.3579,8.14,60,0,4.92,US,1680135151
452,hauterive,46.0901,3.4459,17.42,64,100,3.3,FR,1680135222
453,deputatskiy,69.3,139.9,-23.75,98,100,0.98,RU,1680135223
454,totness,5.8833,-56.3167,25.25,82,83,4.68,SR,1680135224
455,pyay,18.8167,95.2167,24.07,72,2,0.89,MM,1680135224
456,kashary,49.04,41.0056,6.67,87,100,5.75,RU,1680135225
457,sorong,-0.8833,131.25,27.32,78,100,1.21,ID,1680135225
458,marquette,46.5333,-87.6335,-4.8,43,100,3.13,US,1680135226
459,port augusta,-32.5,137.7667,18.88,58,74,2.41,AU,1680135226
460,ouesso,1.6136,16.0517,21.29,93,100,0.37,CG,1680135227
461,ulaanbaatar,47.9077,106.8832,2.79,44,7,1.88,MN,1680135085
462,santa rosa,14.3122,121.1114,29.99,72,99,2.47,PH,1680135133
463,padang,-0.9492,100.3543,23.03,89,90,1.62,ID,1680135097
464,pacific grove,36.6177,-121.9166,11.79,86,100,5.36,US,1680135230
465,sao joao da barra,-21.6403,-41.0511,24.9,86,64,3.37,BR,1680135231
466,luanda,-8.8368,13.2343,26.78,79,48,3.77,AO,1680135232
467,pemangkat,1.1667,108.9667,25.75,85,86,2.92,ID,1680135232
468,kachug,53.9606,105.8817,-0.09,90,38,0.87,RU,1680135132
469,magadan,59.5667,150.8,-7.48,80,46,0.98,RU,1680135234
470,orlik,52.5178,99.825,-7.92,86,6,0.73,RU,1680135234
471,buchanan,5.8808,-10.0467,25.4,89,64,2.22,LR,1680135235
472,sola,-13.8833,167.55,27.08,76,30,1.64,VU,1680135236
473,ambilobe,-13.2,49.05,22.7,96,94,1.26,MG,1680135237
474,gravdal,68.1214,13.5031,-4.65,60,22,0.28,NO,1680135237
475,watertown,42.3709,-71.1828,8.38,54,0,6.69,US,1680135186
476,khani,41.9563,42.9566,0.76,99,100,2.12,GE,1680135238
477,qandala,11.472,49.8728,27.64,77,17,1.37,SO,1680135239
478,sapa,5.1544,120.3241,27.51,77,78,1.36,PH,1680135239
479,usakos,-22.0,15.6,18.5,42,5,1.31,NA,1680135240
480,sobolevo,54.4299,31.8996,-2.93,90,99,6.27,RU,1680135241
481,laureles,26.1092,-97.4941,21.08,73,100,0.89,US,1680135241
482,balsas,-7.5325,-46.0356,24.19,74,98,1.07,BR,1680135242
483,gunjur,13.2019,-16.7339,21.08,82,10,2.65,GM,1680135243
484,cibitoke,-2.8833,29.25,15.35,87,68,1.73,BI,1680135244
485,talakan,50.3167,130.3667,0.67,57,82,5.28,RU,1680135244
486,port blair,11.6667,92.75,26.17,78,77,2.15,IN,1680135246
487,berbera,10.4396,45.0143,27.84,79,44,2.84,SO,1680135247
488,salalah,17.0151,54.0924,26.05,78,0,1.03,OM,1680135247
489,vanavara,60.34,102.2797,-4.42,80,100,6.99,RU,1680135248
490,sao jose da coroa grande,-8.8978,-35.1478,25.85,84,56,4.45,BR,1680135249
491,udachnyy,66.4167,112.4,-16.42,84,100,7.02,RU,1680135249
492,karasuk,53.7377,78.0403,-4.48,82,97,7.26,RU,1680135250
493,san cristobal,7.7669,-72.225,22.1,73,94,0.09,VE,1680135251
494,san quintin,30.4833,-115.95,15.8,72,0,5.1,MX,1680135252
495,sambava,-14.2667,50.1667,25.23,85,94,2.37,MG,1680135253
496,santa maria ixhuatan,14.19,-90.2747,21.27,70,50,2.17,GT,1680135253
497,umm lajj,25.0213,37.2685,22.99,66,100,4.99,SA,1680135254
498,ponta do sol,32.6667,-17.1,21.74,29,23,1.11,PT,1680135254
499,ibra,22.6906,58.5334,20.87,40,0,1.09,OM,1680135255
500,brae,60.3964,-1.353,6.07,95,100,12.79,GB,1680135256
501,diapaga,12.0708,1.7889,30.04,9,99,3.77,BF,1680135257
502,wanxian,30.8039,108.3897,14.37,80,66,1.07,CN,1680135258
503,koutsouras,35.0339,25.9469,11.73,45,5,4.89,GR,1680135259
504,gimli,50.6336,-96.9907,-5.75,85,89,6.25,CA,1680135259
505,namatanai,-3.6667,152.4333,28.72,71,100,1.48,PG,1680135260
506,santa fe,-31.6333,-60.7,24.43,74,60,5.36,AR,1680135045
507,adamovka,51.5223,59.9396,-1.91,80,29,9.98,RU,1680135261
508,taree,-31.9,152.4667,25.03,50,0,3.12,AU,1680135262
509,marang,5.2056,103.2059,25.53,82,45,1.41,MY,1680135263
510,shingu,33.7333,135.9833,14.72,47,93,1.54,JP,1680135264
511,bozoum,6.3193,16.3799,22.33,66,59,1.95,CF,1680135264
512,zhezkazgan,47.8043,67.7144,6.75,63,0,7.01,KZ,1680135265
513,mehamn,71.0357,27.8492,-2.03,100,100,11.83,NO,1680135265
514,sorrento,40.626,14.3744,11.86,91,8,1.01,IT,1680135266
515,lazaro cardenas,17.9583,-102.2,27.87,58,96,3.89,MX,1680135055
516,andros town,24.7,-77.7667,26.98,70,49,4.64,BS,1680135268
517,okato,-39.2,173.8833,14.27,50,3,2.09,NZ,1680135268
518,koygorodok,60.445,50.9968,-4.83,87,48,4.01,RU,1680135269
519,saint-augustin,51.226,-58.6502,-0.49,90,100,3.19,CA,1680135270
520,abu kamal,34.4506,40.9171,13.83,51,12,5.82,SY,1680135270
521,mount isa,-20.7333,139.5,27.87,47,10,4.63,AU,1680135271
522,vila franca do campo,37.7167,-25.4333,16.23,90,94,7.87,PT,1680135271
523,ola,59.5833,151.2833,-7.14,78,51,1.12,RU,1680135272
524,yulara,-25.2406,130.9889,24.05,37,54,7.83,AU,1680135272
525,dilla,6.41,38.31,15.94,96,100,0.69,ET,1680135273
526,kem,64.9555,34.5793,0.23,99,100,5.75,RU,1680135274
527,bagdarin,54.4333,113.6,-0.48,77,95,0.96,RU,1680135274
528,abalak,58.1286,68.5944,-4.65,80,29,4.84,RU,1680135275
529,kigoma,-4.8769,29.6267,22.37,81,79,1.15,TZ,1680135275
530,palu,-0.8917,119.8707,26.19,88,92,0.67,ID,1680135276
531,faya,18.3851,42.4509,14.29,69,5,1.55,SA,1680135277
532,bartica,6.4,-58.6167,25.18,95,78,1.37,GY,1680135277
533,cururupu,-1.8283,-44.8683,23.22,96,97,0.89,BR,1680135278
534,phangnga,8.4509,98.5298,25.02,90,46,1.34,TH,1680135278
535,gao,16.6362,1.637,25.12,7,17,5.57,ML,1680135279
536,iona,26.5204,-81.964,26.03,77,38,1.79,US,1680135279
537,sur,22.5667,59.5289,24.03,46,0,0.65,OM,1680135280
538,tabuk,17.4189,121.4443,25.43,69,9,1.72,PH,1680135281
539,alma,48.5501,-71.6491,1.58,81,100,4.35,CA,1680135282
540,mirnyy,62.5353,113.9611,-1.02,98,100,3.48,RU,1680135282
541,ust-maya,60.4167,134.5333,-4.36,90,100,1.89,RU,1680135283
542,camana,-16.6228,-72.7111,23.23,87,30,2.16,PE,1680135004
543,havoysund,70.9963,24.6622,-0.87,90,100,12.67,NO,1680135284
544,kashi,39.4547,75.9797,12.82,21,98,2.51,CN,1680135285
545,kaniama,-7.5667,24.1833,19.52,97,100,1.27,CD,1680135285
546,ust-kuyga,70.0167,135.6,-19.67,94,100,0.92,RU,1680135286
547,chumikan,54.7183,135.315,-3.19,94,100,1.08,RU,1680135286
548,dabakala,8.3667,-4.4333,24.18,83,75,3.57,CI,1680135288
549,cheremukhovo,60.3484,59.9851,-12.07,98,17,0.28,RU,1680135288
550,luwuk,-0.9516,122.7875,26.2,79,100,0.65,ID,1680135289
551,lavrentiya,65.5833,-171.0,-4.63,91,100,5.23,RU,1680135289
552,bahir dar,11.5936,37.3908,21.5,26,93,2.08,ET,1680135290
553,belyy yar,53.6039,91.3903,1.94,69,0,1.0,RU,1680135290
554,kattivakkam,13.2167,80.3167,27.26,87,71,3.82,IN,1680135291
555,khvatovka,52.3524,46.5628,5.87,89,100,5.46,RU,1680135292
556,chiredzi,-21.05,31.6667,19.21,74,22,2.05,ZW,1680135293
557,florianopolis,-27.6146,-48.5012,20.35,95,72,3.98,BR,1680135183
558,calama,-22.4667,-68.9333,19.27,48,20,6.69,CL,1680135247
559,lalmohan,22.3384,90.7419,24.86,84,0,1.66,BD,1680135294
560,chicama,-7.8447,-79.1469,25.3,72,79,2.81,PE,1680135295
561,manoel urbano,-8.8389,-69.2597,23.48,97,100,1.08,BR,1680135187
562,sainte-rose,16.3324,-61.6979,25.02,73,20,2.57,GP,1680135296
563,redmond,47.674,-122.1215,17.36,34,57,1.34,US,1680135068
564,tual,-5.6667,132.75,27.03,83,96,7.2,ID,1680135298
565,mogadishu,2.0371,45.3438,27.04,78,44,5.11,SO,1680135175
566,sakata,38.9167,139.855,9.41,40,0,1.52,JP,1680135299
567,sisimiut,66.9395,-53.6735,-15.12,70,3,4.2,GL,1680135300
568,pleasant grove,40.3641,-111.7385,12.75,37,100,8.23,US,1680135098
